"","original_load","solar_gen","wind_gen","battery_output","battery_state_of_charge","net_load","exports","X","X.1","X.2","day","hour"
"6933",9732,0,"14,327",0,"82,337","-4,595",-4594.914181,NA,NA,NA,289,21
"6934",9431,0,"14,327",0,"82,337","-4,897",-4896.668471,NA,NA,NA,289,22
"6935",8753,0,"14,327",0,"82,337","-5,574",-5573.881403,NA,NA,NA,289,23
"6936",8211,0,"14,301",0,"82,337","-6,091",-6090.736924,NA,NA,NA,289,24
"6937",7602,0,"14,301",0,"82,337","-6,699",-6699.448164,NA,NA,NA,290,1
"6938",7264,0,"14,275",0,"82,337","-7,012",-7011.665718,NA,NA,NA,290,2
"6939",7181,0,"14,224",0,"82,337","-7,042",-7042.130457,NA,NA,NA,290,3
"6940",7045,0,"14,198",0,"82,337","-7,152",-7152.311374,NA,NA,NA,290,4
"6941",6620,0,"14,198",0,"82,337","-7,578",-7578.062398,NA,NA,NA,290,5
"6942",5687,0,"14,198",0,"82,337","-8,511",-8511.072789,NA,NA,NA,290,6
"6943",6989,360,"14,249",0,"82,337","-7,620",-7620.257552,NA,NA,NA,290,7
"6944",7686,5527,"14,249",0,"82,337","-12,091",-12090.66444,NA,NA,NA,290,8
"6945",8197,11800,"14,249",0,"82,337","-17,853",-17852.67238,NA,NA,NA,290,9
"6946",8647,16368,"14,275",0,"82,337","-21,997",-21996.76155,NA,NA,NA,290,10
"6947",8481,20855,"14,275",0,"82,337","-26,649",-26648.88271,NA,NA,NA,290,11
"6948",8028,23551,"14,275",0,"82,337","-29,798",-29798.28045,NA,NA,NA,290,12
"6949",7501,22390,"14,275",0,"82,337","-29,165",-29165.02623,NA,NA,NA,290,13
"6950",8185,20592,"14,249",0,"82,337","-26,657",-26656.79762,NA,NA,NA,290,14
"6951",8931,18815,"14,198",0,"82,337","-24,081",-24081.28998,NA,NA,NA,290,15
"6952",8696,15200,"13,964",0,"82,337","-20,468",-20467.97551,NA,NA,NA,290,16
"6953",8952,9570,"13,964",0,"82,337","-14,582",-14581.74838,NA,NA,NA,290,17
"6954",8543,4437,"13,964",0,"82,337","-9,858",-9857.74593,NA,NA,NA,290,18
"6955",9318,33,"13,964",0,"82,337","-4,679",-4679.217635,NA,NA,NA,290,19
"6956",10619,0,"14,224",0,"82,337","-3,604",-3604.039193,NA,NA,NA,290,20
"6957",10514,0,"14,224",0,"82,337","-3,710",-3709.826616,NA,NA,NA,290,21
"6958",9966,0,"13,990",0,"82,337","-4,024",-4024.24194,NA,NA,NA,290,22
"6959",9158,0,"13,964",0,"82,337","-4,806",-4805.56602,NA,NA,NA,290,23
"6960",8362,0,"13,964",0,"82,337","-5,602",-5602.440136,NA,NA,NA,290,24
"6961",7708,0,"13,964",0,"82,337","-6,256",-6256.241098,NA,NA,NA,291,1
"6962",7083,0,"13,367",0,"82,337","-6,284",-6283.587104,NA,NA,NA,291,2
"6963",6803,0,"13,341",0,"82,337","-6,538",-6537.708286,NA,NA,NA,291,3
"6964",6185,0,"12,277",0,"82,337","-6,092",-6091.788094,NA,NA,NA,291,4
"6965",6392,0,"10,797",0,"82,337","-4,405",-4405.09344,NA,NA,NA,291,5
"6966",6598,0,"10,797",0,"82,337","-4,200",-4199.588363,NA,NA,NA,291,6
"6967",6904,66,"10,823",0,"82,337","-3,985",-3985.349826,NA,NA,NA,291,7
"6968",7072,5176,"13,341",0,"82,337","-11,445",-11444.9489,NA,NA,NA,291,8
"6969",6640,11587,"13,938",0,"82,337","-18,885",-18885.13118,NA,NA,NA,291,9
"6970",7329,17122,"13,367",0,"82,337","-23,160",-23160.12572,NA,NA,NA,291,10
"6971",6560,22089,"12,277",0,"82,337","-27,807",-27806.53859,NA,NA,NA,291,11
"6972",6123,25493,"10,823",0,"82,337","-30,194",-30194.01912,NA,NA,NA,291,12
"6973",6861,27481,"10,797",0,"82,337","-31,417",-31417.11532,NA,NA,NA,291,13
"6974",6667,27316,"9,188",0,"82,337","-29,837",-29836.71376,NA,NA,NA,291,14
"6975",6446,23554,"9,162",0,"82,337","-26,270",-26269.85663,NA,NA,NA,291,15
"6976",7160,17879,"7,631",0,"82,337","-18,351",-18350.577,NA,NA,NA,291,16
"6977",7124,11513,"6,255",0,"82,337","-10,644",-10643.61031,NA,NA,NA,291,17
"6978",7101,5238,"6,255",0,"82,337","-4,392",-4392.276131,NA,NA,NA,291,18
"6979",7951,238,"6,255",1458,"80,818","0",0,NA,NA,NA,291,19
"6980",9484,0,"7,631",1853,"78,888","0",0,NA,NA,NA,291,20
"6981",9071,0,"7,631",1440,"77,388","0",-4.09273e-12,NA,NA,NA,291,21
"6982",8450,0,"7,631",819,"76,535","0",-2.50111e-12,NA,NA,NA,291,22
"6983",7761,0,"7,631",130,"76,400","0",0,NA,NA,NA,291,23
"6984",7076,0,"6,255",820,"75,545","0",0,NA,NA,NA,291,24
"6985",6627,0,"5,035",1592,"73,887","0",0,NA,NA,NA,292,1
"6986",6303,0,"3,997",2306,"71,485","0",-5.00222e-12,NA,NA,NA,292,2
"6987",6317,0,"3,089",3228,"68,122","0",-6.82121e-12,NA,NA,NA,292,3
"6988",6140,0,"2,336",3804,"64,159","0",0,NA,NA,NA,292,4
"6989",6383,0,"2,336",4047,"59,944","0",0,NA,NA,NA,292,5
"6990",6552,0,"1,687",4865,"54,877","0",0,NA,NA,NA,292,6
"6991",6071,76,"727",5268,"49,389","0",0,NA,NA,NA,292,7
"6992",5919,3944,"1,168",806,"48,549","0",0,NA,NA,NA,292,8
"6993",6630,10926,"1,168",-5465,"53,795","0",0,NA,NA,NA,292,9
"6994",6545,16813,"727",-10995,"64,350","0",0,NA,NA,NA,292,10
"6995",5580,20064,"727",-15211,"78,952","0",0,NA,NA,NA,292,11
"6996",5571,20075,"727",-3526,"82,337","-11,705",-11704.73582,NA,NA,NA,292,12
"6997",5559,21244,"727",0,"82,337","-16,412",-16412.02515,NA,NA,NA,292,13
"6998",5953,21170,"727",0,"82,337","-15,944",-15944.21992,NA,NA,NA,292,14
"6999",5452,21678,"727",0,"82,337","-16,953",-16953.0919,NA,NA,NA,292,15
"7000",5622,12316,"727",0,"82,337","-7,421",-7420.716585,NA,NA,NA,292,16
"7001",6450,7557,"727",0,"82,337","-1,834",-1833.80728,NA,NA,NA,292,17
"7002",7266,3619,"727",2921,"79,295","0",0,NA,NA,NA,292,18
"7003",7982,92,"727",7163,"71,833","0",0,NA,NA,NA,292,19
"7004",9534,0,"727",8807,"62,659","0",0,NA,NA,NA,292,20
"7005",9337,0,"727",8610,"53,690","0",0,NA,NA,NA,292,21
"7006",9167,0,"363",8804,"44,519","0",0,NA,NA,NA,292,22
"7007",8505,0,"78",8428,"35,741","0",0,NA,NA,NA,292,23
"7008",7880,0,"0",7880,"27,532","0",0,NA,NA,NA,292,24
"7009",7416,0,"0",7416,"19,808","0",0,NA,NA,NA,293,1
"7010",6752,0,"0",6752,"12,774","0",0,NA,NA,NA,293,2
"7011",6513,0,"78",6435,"6,071","0",0,NA,NA,NA,293,3
"7012",6274,0,"363",5828,"0","83",0,NA,NA,NA,293,4
"7013",6429,0,"727",0,"0","5,702",0,NA,NA,NA,293,5
"7014",6472,0,"1,168",0,"0","5,304",0,NA,NA,NA,293,6
"7015",6043,566,"2,336",0,"0","3,141",0,NA,NA,NA,293,7
"7016",6209,8120,"3,089",-5001,"4,801","0",0,NA,NA,NA,293,8
"7017",5894,15387,"3,089",-12582,"16,880","0",0,NA,NA,NA,293,9
"7018",5928,22848,"3,089",-20010,"36,089","0",0,NA,NA,NA,293,10
"7019",4895,26753,"3,089",-24947,"60,038","0",0,NA,NA,NA,293,11
"7020",5207,31067,"3,089",-23228,"82,337","-5,720",-5720.124316,NA,NA,NA,293,12
"7021",4145,32725,"2,336",0,"82,337","-30,916",-30915.8698,NA,NA,NA,293,13
"7022",4743,28078,"1,687",0,"82,337","-25,022",-25022.07886,NA,NA,NA,293,14
"7023",4533,24623,"1,687",0,"82,337","-21,777",-21776.88304,NA,NA,NA,293,15
"7024",5570,19128,"1,168",0,"82,337","-14,725",-14725.38239,NA,NA,NA,293,16
"7025",6738,11481,"1,687",0,"82,337","-6,430",-6429.74983,NA,NA,NA,293,17
"7026",7146,5479,"1,687",0,"82,337","-20",-20.33656882,NA,NA,NA,293,18
"7027",7891,185,"2,336",5370,"76,744","0",0,NA,NA,NA,293,19
"7028",9668,0,"3,089",6580,"69,890","0",0,NA,NA,NA,293,20
"7029",9536,0,"3,089",6448,"63,173","0",0,NA,NA,NA,293,21
"7030",9050,0,"3,089",5961,"56,964","0",0,NA,NA,NA,293,22
"7031",8491,0,"2,336",6155,"50,553","0",0,NA,NA,NA,293,23
"7032",7972,0,"1,687",6285,"44,006","0",0,NA,NA,NA,293,24
"7033",7546,0,"1,687",5859,"37,902","0",0,NA,NA,NA,294,1
"7034",7234,0,"2,336",4898,"32,800","0",0,NA,NA,NA,294,2
"7035",6959,0,"3,089",3871,"28,768","0",0,NA,NA,NA,294,3
"7036",6850,0,"3,997",2853,"25,796","0",0,NA,NA,NA,294,4
"7037",6757,0,"5,035",1721,"24,003","0",0,NA,NA,NA,294,5
"7038",6936,0,"6,255",681,"23,294","0",-1.36424e-12,NA,NA,NA,294,6
"7039",7089,82,"6,255",753,"22,510","0",-1.25056e-12,NA,NA,NA,294,7
"7040",7005,905,"7,631",-1532,"23,980","0",0,NA,NA,NA,294,8
"7041",7573,1731,"9,188",-3345,"27,192","0",0,NA,NA,NA,294,9
"7042",8084,2631,"9,188",-3735,"30,777","0",0,NA,NA,NA,294,10
"7043",7402,3228,"9,188",-5015,"35,591","0",0,NA,NA,NA,294,11
"7044",7194,3634,"9,188",-5628,"40,994","0",0,NA,NA,NA,294,12
"7045",6691,3857,"9,188",-6354,"47,094","0",0,NA,NA,NA,294,13
"7046",7363,3580,"7,657",-3874,"50,813","0",0,NA,NA,NA,294,14
"7047",7831,3156,"6,255",-1581,"52,330","0",0,NA,NA,NA,294,15
"7048",8305,2489,"6,255",-439,"52,752","0",0,NA,NA,NA,294,16
"7049",8319,1530,"5,061",1728,"50,952","0",0,NA,NA,NA,294,17
"7050",8241,707,"5,061",2473,"48,376","0",0,NA,NA,NA,294,18
"7051",8740,46,"5,061",3633,"44,592","0",0,NA,NA,NA,294,19
"7052",10367,0,"6,255",4112,"40,308","0",0,NA,NA,NA,294,20
"7053",10217,0,"6,255",3962,"36,181","0",0,NA,NA,NA,294,21
"7054",9800,0,"5,035",4765,"31,218","0",0,NA,NA,NA,294,22
"7055",8993,0,"5,035",3957,"27,096","0",0,NA,NA,NA,294,23
"7056",8229,0,"5,035",3194,"23,769","0",0,NA,NA,NA,294,24
"7057",7570,0,"5,035",2535,"21,129","0",0,NA,NA,NA,295,1
"7058",7079,0,"5,035",2044,"19,000","0",0,NA,NA,NA,295,2
"7059",6856,0,"3,997",2859,"16,022","0",0,NA,NA,NA,295,3
"7060",6696,0,"3,997",2699,"13,211","0",0,NA,NA,NA,295,4
"7061",6637,0,"3,997",2640,"10,461","0",0,NA,NA,NA,295,5
"7062",6754,0,"5,035",1719,"8,671","0",0,NA,NA,NA,295,6
"7063",6932,970,"6,255",-294,"8,953","0",0,NA,NA,NA,295,7
"7064",6709,10136,"6,255",-9682,"18,248","0",0,NA,NA,NA,295,8
"7065",7572,11447,"7,657",-11532,"29,319","0",0,NA,NA,NA,295,9
"7066",7226,19953,"7,657",-20384,"48,887","0",0,NA,NA,NA,295,10
"7067",7330,15824,"9,214",-17709,"65,888","0",0,NA,NA,NA,295,11
"7068",6789,25134,"9,214",-17135,"82,337","-10,425",-10424.75017,NA,NA,NA,295,12
"7069",6659,31970,"7,657",0,"82,337","-32,967",-32966.96647,NA,NA,NA,295,13
"7070",6534,12033,"7,657",0,"82,337","-13,156",-13155.69205,NA,NA,NA,295,14
"7071",6963,10898,"6,281",0,"82,337","-10,216",-10216.12353,NA,NA,NA,295,15
"7072",7296,3601,"6,281",0,"82,337","-2,586",-2586.467995,NA,NA,NA,295,16
"7073",7572,1279,"6,281",11,"82,326","0",-3.40528e-12,NA,NA,NA,295,17
"7074",7922,567,"7,657",-12,"82,337","-290",-289.6047943,NA,NA,NA,295,18
"7075",8352,46,"7,657",649,"81,661","0",0,NA,NA,NA,295,19
"7076",10125,0,"7,683",2442,"79,117","0",0,NA,NA,NA,295,20
"7077",10012,0,"9,214",798,"78,286","0",-4.66116e-12,NA,NA,NA,295,21
"7078",9437,0,"10,849",-1413,"79,642","0",-5.91172e-12,NA,NA,NA,295,22
"7079",8485,0,"10,849",-2365,"81,912","0",-4.09273e-12,NA,NA,NA,295,23
"7080",7666,0,"9,214",-443,"82,337","-1,105",-1105.239592,NA,NA,NA,295,24
"7081",6995,0,"9,188",0,"82,337","-2,193",-2193.219827,NA,NA,NA,296,1
"7082",6601,0,"9,188",0,"82,337","-2,587",-2586.88778,NA,NA,NA,296,2
"7083",6432,0,"7,657",0,"82,337","-1,225",-1224.608164,NA,NA,NA,296,3
"7084",6267,0,"6,255",11,"82,325","0",-1.7284e-12,NA,NA,NA,296,4
"7085",6326,0,"6,255",71,"82,251","0",0,NA,NA,NA,296,5
"7086",6409,0,"6,255",154,"82,091","0",-6.0254e-12,NA,NA,NA,296,6
"7087",6423,74,"6,281",68,"82,020","0",0,NA,NA,NA,296,7
"7088",6169,2102,"6,281",-330,"82,337","-1,884",-1883.883199,NA,NA,NA,296,8
"7089",6627,10373,"6,281",0,"82,337","-10,027",-10027.04948,NA,NA,NA,296,9
"7090",7381,15527,"6,281",0,"82,337","-14,428",-14427.61805,NA,NA,NA,296,10
"7091",6227,16860,"5,061",0,"82,337","-15,694",-15694.29163,NA,NA,NA,296,11
"7092",6144,12088,"5,061",0,"82,337","-11,005",-11004.86401,NA,NA,NA,296,12
"7093",6314,20271,"5,061",0,"82,337","-19,018",-19017.64925,NA,NA,NA,296,13
"7094",7187,24044,"3,997",0,"82,337","-20,854",-20853.54246,NA,NA,NA,296,14
"7095",8131,19238,"3,089",0,"82,337","-14,196",-14195.52835,NA,NA,NA,296,15
"7096",8424,22436,"2,336",0,"82,337","-16,348",-16348.08404,NA,NA,NA,296,16
"7097",8339,17351,"2,336",0,"82,337","-11,348",-11348.2101,NA,NA,NA,296,17
"7098",8225,6610,"2,336",0,"82,337","-722",-721.8418654,NA,NA,NA,296,18
"7099",8861,545,"2,336",5980,"76,108","0",0,NA,NA,NA,296,19
"7100",10159,0,"3,997",6162,"69,689","0",0,NA,NA,NA,296,20
"7101",9954,0,"3,997",5956,"63,484","0",0,NA,NA,NA,296,21
"7102",9371,0,"5,061",4310,"58,995","0",0,NA,NA,NA,296,22
"7103",8590,0,"5,061",3528,"55,320","0",0,NA,NA,NA,296,23
"7104",7918,0,"3,997",3920,"51,236","0",0,NA,NA,NA,296,24
"7105",7325,0,"3,997",3328,"47,769","0",0,NA,NA,NA,297,1
"7106",7008,0,"3,997",3011,"44,633","0",0,NA,NA,NA,297,2
"7107",6830,0,"3,089",3742,"40,736","0",0,NA,NA,NA,297,3
"7108",6688,0,"2,336",4352,"36,202","0",0,NA,NA,NA,297,4
"7109",6718,0,"2,336",4382,"31,637","0",0,NA,NA,NA,297,5
"7110",6980,0,"2,336",4644,"26,799","0",0,NA,NA,NA,297,6
"7111",7253,891,"2,336",4025,"22,606","0",0,NA,NA,NA,297,7
"7112",7567,5225,"2,336",6,"22,600","0",-1.2701e-13,NA,NA,NA,297,8
"7113",8160,11801,"1,713",-5355,"27,740","0",0,NA,NA,NA,297,9
"7114",7872,19338,"1,713",-13179,"40,392","0",0,NA,NA,NA,297,10
"7115",7541,14646,"1,168",-8273,"48,334","0",0,NA,NA,NA,297,11
"7116",7578,18555,"727",-11705,"59,570","0",0,NA,NA,NA,297,12
"7117",7941,17127,"363",-9549,"68,737","0",0,NA,NA,NA,297,13
"7118",7988,9696,"363",-2072,"70,726","0",0,NA,NA,NA,297,14
"7119",7703,5901,"363",1438,"69,227","0",0,NA,NA,NA,297,15
"7120",8266,5843,"727",1696,"67,461","0",0,NA,NA,NA,297,16
"7121",8058,7099,"727",232,"67,219","0",-6.53699e-13,NA,NA,NA,297,17
"7122",8418,4298,"1,168",2952,"64,145","0",0,NA,NA,NA,297,18
"7123",9158,680,"1,713",6765,"57,098","0",0,NA,NA,NA,297,19
"7124",10261,0,"3,115",7146,"49,654","0",0,NA,NA,NA,297,20
"7125",10000,0,"3,997",6003,"43,401","0",0,NA,NA,NA,297,21
"7126",9383,0,"3,997",5386,"37,791","0",0,NA,NA,NA,297,22
"7127",8448,0,"3,997",4451,"33,154","0",0,NA,NA,NA,297,23
"7128",7826,0,"3,089",4737,"28,220","0",0,NA,NA,NA,297,24
"7129",7240,0,"3,089",4152,"23,895","0",0,NA,NA,NA,298,1
"7130",6660,0,"2,336",4324,"19,391","0",0,NA,NA,NA,298,2
"7131",6457,0,"2,336",4121,"15,099","0",0,NA,NA,NA,298,3
"7132",6281,0,"2,336",3945,"10,989","0",0,NA,NA,NA,298,4
"7133",6133,0,"3,089",3044,"7,818","0",0,NA,NA,NA,298,5
"7134",6419,0,"3,997",2422,"5,295","0",0,NA,NA,NA,298,6
"7135",6584,160,"5,061",1363,"3,875","0",0,NA,NA,NA,298,7
"7136",6311,4754,"3,089",-1532,"5,345","0",0,NA,NA,NA,298,8
"7137",6220,9924,"3,997",-7702,"12,739","0",0,NA,NA,NA,298,9
"7138",6567,15042,"3,997",-12472,"24,712","0",0,NA,NA,NA,298,10
"7139",7644,19339,"3,115",-14810,"38,929","0",0,NA,NA,NA,298,11
"7140",6968,19591,"3,115",-15738,"54,038","0",0,NA,NA,NA,298,12
"7141",6992,21029,"3,115",-17151,"70,503","0",0,NA,NA,NA,298,13
"7142",6974,19384,"3,089",-12327,"82,337","-3,172",-3171.645151,NA,NA,NA,298,14
"7143",7115,17848,"3,089",0,"82,337","-13,823",-13822.51457,NA,NA,NA,298,15
"7144",7076,13798,"3,089",0,"82,337","-9,811",-9810.643189,NA,NA,NA,298,16
"7145",7164,8353,"3,997",0,"82,337","-5,186",-5186.209117,NA,NA,NA,298,17
"7146",7236,3635,"3,997",0,"82,337","-396",-395.7503797,NA,NA,NA,298,18
"7147",8154,50,"3,997",4107,"78,059","0",0,NA,NA,NA,298,19
"7148",9739,0,"6,281",3457,"74,458","0",0,NA,NA,NA,298,20
"7149",9572,0,"5,061",4511,"69,759","0",0,NA,NA,NA,298,21
"7150",8859,0,"5,061",3798,"65,803","0",0,NA,NA,NA,298,22
"7151",8425,0,"3,089",5336,"60,244","0",0,NA,NA,NA,298,23
"7152",7770,0,"2,336",5434,"54,584","0",0,NA,NA,NA,298,24
"7153",7157,0,"1,687",5470,"48,886","0",0,NA,NA,NA,299,1
"7154",6739,0,"1,168",5571,"43,082","0",0,NA,NA,NA,299,2
"7155",6525,0,"1,168",5357,"37,502","0",0,NA,NA,NA,299,3
"7156",6405,0,"1,168",5237,"32,046","0",0,NA,NA,NA,299,4
"7157",6402,0,"1,687",4715,"27,135","0",0,NA,NA,NA,299,5
"7158",6429,0,"2,310",4119,"22,845","0",0,NA,NA,NA,299,6
"7159",5845,966,"3,089",1791,"20,980","0",0,NA,NA,NA,299,7
"7160",6061,8709,"3,089",-5737,"26,487","0",0,NA,NA,NA,299,8
"7161",5857,17590,"3,089",-14822,"40,716","0",0,NA,NA,NA,299,9
"7162",6296,25284,"2,336",-21324,"61,187","0",0,NA,NA,NA,299,10
"7163",6176,30949,"2,336",-22032,"82,337","-5,078",-5077.593403,NA,NA,NA,299,11
"7164",6121,33532,"2,336",0,"82,337","-29,747",-29746.5909,NA,NA,NA,299,12
"7165",6594,34205,"1,687",0,"82,337","-29,299",-29298.60637,NA,NA,NA,299,13
"7166",6524,32833,"1,687",0,"82,337","-27,996",-27995.96147,NA,NA,NA,299,14
"7167",5287,29274,"2,336",0,"82,337","-26,324",-26323.61139,NA,NA,NA,299,15
"7168",6078,23017,"2,336",0,"82,337","-19,274",-19274.133,NA,NA,NA,299,16
"7169",5471,15175,"3,089",0,"82,337","-12,793",-12793.42145,NA,NA,NA,299,17
"7170",6802,6583,"3,089",0,"82,337","-2,871",-2870.5236,NA,NA,NA,299,18
"7171",7631,271,"3,089",4271,"77,888","0",0,NA,NA,NA,299,19
"7172",9571,0,"2,336",7235,"70,352","0",0,NA,NA,NA,299,20
"7173",9386,0,"2,336",7050,"63,007","0",0,NA,NA,NA,299,21
"7174",8597,0,"2,336",6261,"56,485","0",0,NA,NA,NA,299,22
"7175",8329,0,"2,336",5993,"50,242","0",0,NA,NA,NA,299,23
"7176",7809,0,"1,687",6122,"43,865","0",0,NA,NA,NA,299,24
"7177",6874,0,"1,168",5706,"37,920","0",0,NA,NA,NA,300,1
"7178",6283,0,"1,168",5115,"32,592","0",0,NA,NA,NA,300,2
"7179",5993,0,"1,168",4825,"27,567","0",0,NA,NA,NA,300,3
"7180",5811,0,"1,168",4643,"22,731","0",0,NA,NA,NA,300,4
"7181",5748,0,"727",5021,"17,500","0",0,NA,NA,NA,300,5
"7182",5786,0,"727",5059,"12,230","0",0,NA,NA,NA,300,6
"7183",5314,1002,"727",3584,"8,496","0",0,NA,NA,NA,300,7
"7184",5439,9694,"727",-4982,"13,279","0",0,NA,NA,NA,300,8
"7185",5455,19267,"727",-14539,"27,236","0",0,NA,NA,NA,300,9
"7186",4681,27552,"727",-23598,"49,890","0",0,NA,NA,NA,300,10
"7187",4468,32800,"727",-29058,"77,787","0",0,NA,NA,NA,300,11
"7188",4272,34265,"363",-4740,"82,337","-25,616",-25615.66095,NA,NA,NA,300,12
"7189",4925,34312,"363",0,"82,337","-29,750",-29749.8725,NA,NA,NA,300,13
"7190",4802,34281,"363",0,"82,337","-29,842",-29842.48083,NA,NA,NA,300,14
"7191",4290,32140,"363",0,"82,337","-28,213",-28213.07908,NA,NA,NA,300,15
"7192",4400,25569,"363",0,"82,337","-21,533",-21532.58804,NA,NA,NA,300,16
"7193",4701,17577,"727",0,"82,337","-13,603",-13602.80409,NA,NA,NA,300,17
"7194",5535,7814,"1,168",0,"82,337","-3,448",-3447.61173,NA,NA,NA,300,18
"7195",6403,430,"1,687",4286,"77,873","0",0,NA,NA,NA,300,19
"7196",8055,0,"3,089",4967,"72,699","0",0,NA,NA,NA,300,20
"7197",7876,0,"3,089",4787,"67,712","0",0,NA,NA,NA,300,21
"7198",7422,0,"3,089",4334,"63,198","0",0,NA,NA,NA,300,22
"7199",7088,0,"2,336",4752,"58,248","0",0,NA,NA,NA,300,23
"7200",6404,0,"2,336",4068,"54,010","0",0,NA,NA,NA,300,24
"7201",5947,0,"1,687",4260,"49,573","0",0,NA,NA,NA,301,1
"7202",5562,0,"1,687",3875,"45,537","0",0,NA,NA,NA,301,2
"7203",5398,0,"1,687",3711,"41,672","0",0,NA,NA,NA,301,3
"7204",5319,0,"2,336",2983,"38,565","0",0,NA,NA,NA,301,4
"7205",5429,0,"2,336",3093,"35,343","0",0,NA,NA,NA,301,5
"7206",5678,0,"3,089",2589,"32,646","0",0,NA,NA,NA,301,6
"7207",5920,817,"3,089",2015,"30,548","0",-1.81899e-12,NA,NA,NA,301,7
"7208",5543,7153,"2,336",-3945,"34,335","0",0,NA,NA,NA,301,8
"7209",5302,13854,"2,336",-10887,"44,787","0",0,NA,NA,NA,301,9
"7210",5517,19268,"3,089",-16840,"60,953","0",0,NA,NA,NA,301,10
"7211",5115,25140,"2,336",-22275,"82,337","-87",-86.58320104,NA,NA,NA,301,11
"7212",5245,28045,"2,336",0,"82,337","-25,136",-25135.91968,NA,NA,NA,301,12
"7213",5527,29507,"1,687",0,"82,337","-25,667",-25666.93841,NA,NA,NA,301,13
"7214",6242,26949,"1,168",0,"82,337","-21,874",-21874.24734,NA,NA,NA,301,14
"7215",5852,24281,"727",0,"82,337","-19,155",-19155.27866,NA,NA,NA,301,15
"7216",6578,17568,"363",0,"82,337","-11,354",-11353.94336,NA,NA,NA,301,16
"7217",6911,10967,"78",0,"82,337","-4,134",-4133.562147,NA,NA,NA,301,17
"7218",6685,4953,"0",1732,"80,533","0",-3.86535e-12,NA,NA,NA,301,18
"7219",7240,53,"0",7187,"73,046","0",0,NA,NA,NA,301,19
"7220",9251,0,"363",8888,"63,788","0",0,NA,NA,NA,301,20
"7221",9212,0,"363",8849,"54,571","0",0,NA,NA,NA,301,21
"7222",8540,0,"363",8177,"46,053","0",0,NA,NA,NA,301,22
"7223",7579,0,"727",6853,"38,915","0",0,NA,NA,NA,301,23
"7224",6624,0,"727",5897,"32,772","0",0,NA,NA,NA,301,24
"7225",6090,0,"1,168",4922,"27,645","0",0,NA,NA,NA,302,1
"7226",5676,0,"1,168",4508,"22,949","0",0,NA,NA,NA,302,2
"7227",5445,0,"1,168",4277,"18,495","0",0,NA,NA,NA,302,3
"7228",5245,0,"1,168",4077,"14,248","0",0,NA,NA,NA,302,4
"7229",5386,0,"1,687",3699,"10,395","0",0,NA,NA,NA,302,5
"7230",5658,0,"1,168",4490,"5,718","0",0,NA,NA,NA,302,6
"7231",5666,456,"1,168",4042,"1,507","0",0,NA,NA,NA,302,7
"7232",5530,4054,"1,168",308,"1,187","0",0,NA,NA,NA,302,8
"7233",5463,8800,"727",-4064,"5,088","0",0,NA,NA,NA,302,9
"7234",5670,11266,"1,168",-6764,"11,581","0",0,NA,NA,NA,302,10
"7235",6175,15680,"1,168",-10673,"21,828","0",0,NA,NA,NA,302,11
"7236",6958,15847,"1,168",-10057,"31,483","0",0,NA,NA,NA,302,12
"7237",6112,18776,"1,168",-13832,"44,762","0",0,NA,NA,NA,302,13
"7238",6856,15728,"1,168",-10040,"54,400","0",0,NA,NA,NA,302,14
"7239",7221,12535,"727",-6041,"60,199","0",0,NA,NA,NA,302,15
"7240",7233,9105,"727",-2599,"62,695","0",0,NA,NA,NA,302,16
"7241",7618,6347,"727",545,"62,127","0",0,NA,NA,NA,302,17
"7242",7721,3041,"1,168",3512,"58,469","0",0,NA,NA,NA,302,18
"7243",7975,51,"1,168",6756,"51,432","0",0,NA,NA,NA,302,19
"7244",9490,0,"727",8763,"42,304","0",0,NA,NA,NA,302,20
"7245",9084,0,"727",8357,"33,599","0",0,NA,NA,NA,302,21
"7246",8507,0,"363",8144,"25,115","0",0,NA,NA,NA,302,22
"7247",7814,0,"363",7450,"17,355","0",0,NA,NA,NA,302,23
"7248",7054,0,"78",6976,"10,088","0",0,NA,NA,NA,302,24
"7249",6547,0,"78",6469,"3,350","0",0,NA,NA,NA,303,1
"7250",6574,0,"78",3216,"0","3,281",0,NA,NA,NA,303,2
"7251",6659,0,"78",0,"0","6,581",0,NA,NA,NA,303,3
"7252",5882,0,"0",0,"0","5,882",0,NA,NA,NA,303,4
"7253",6041,0,"0",0,"0","6,041",0,NA,NA,NA,303,5
"7254",6594,0,"0",0,"0","6,594",0,NA,NA,NA,303,6
"7255",6873,1047,"0",0,"0","5,826",0,NA,NA,NA,303,7
"7256",7889,7898,"0",-9,"8","0",0,NA,NA,NA,303,8
"7257",8787,16313,"0",-7525,"7,233","0",0,NA,NA,NA,303,9
"7258",8699,21958,"0",-13259,"19,962","0",0,NA,NA,NA,303,10
"7259",6525,28360,"0",-21835,"40,924","0",0,NA,NA,NA,303,11
"7260",5821,32208,"0",-26387,"66,255","0",0,NA,NA,NA,303,12
"7261",6479,27993,"78",-16752,"82,337","-4,840",-4839.77665,NA,NA,NA,303,13
"7262",7898,27167,"363",0,"82,337","-19,633",-19632.86816,NA,NA,NA,303,14
"7263",7709,25639,"363",0,"82,337","-18,294",-18293.60032,NA,NA,NA,303,15
"7264",7959,21965,"78",0,"82,337","-14,083",-14083.39208,NA,NA,NA,303,16
"7265",8254,14353,"78",0,"82,337","-6,177",-6176.590622,NA,NA,NA,303,17
